Unnamed: 0,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric,Nj,IS,DOC,BIV
371,"G1, famrel, G3, G2",Medu,0.3113924050632911,0.5822784810126582,0.2075949367088607,0.6666666666666666,1.144927536231884,0.0262778400897292,1.2531645569620251,0.1838235294117647,1,0.6666666666666666,0.08438818565400841,0.23544303797468347
373,"Medu, famrel, G3","G1, G2",0.2582278481012658,0.410126582278481,0.2075949367088607,0.803921568627451,1.960179133381748,0.1016888319179618,3.008354430379748,0.6603679347373679,3,2.4117647058823524,0.39379498634897003,1.0287664432861754
374,"Medu, famrel, G2","G1, G3",0.3113924050632911,0.4050632911392405,0.2075949367088607,0.6666666666666666,1.6458333333333333,0.0814613042781605,1.7848101265822784,0.5698529411764707,4,2.6666666666666665,0.26160337552742613,0.789873417721519
375,"Medu, famrel, G1","G3, G2",0.2126582278481012,0.5215189873417722,0.2075949367088607,0.9761904761904762,1.8718215441516413,0.0966896330716231,20.09620253164555,0.5915614461610854,3,2.9285714285714284,0.454671488848704,1.202200120554551
376,"famrel, G3, G2","Medu, G1",0.3924050632911392,0.2708860759493671,0.2075949367088607,0.5290322580645161,1.9529695507989149,0.101297868931261,1.5481186058609329,0.8030995934959348,5,2.64516129032258,0.25814618211514906,0.7808084932625561
377,"G1, famrel, G3","Medu, G2",0.3113924050632911,0.3974683544303797,0.2075949367088607,0.6666666666666666,1.6772823779193204,0.0838263098862361,1.8075949367088608,0.5863970588235293,3,1.9999999999999996,0.26919831223628693,0.7383966244725738
378,"G1, famrel, G2","Medu, G3",0.3164556962025316,0.3367088607594937,0.2075949367088607,0.6559999999999999,1.948270676691729,0.1010414997596538,1.9281719163968205,0.7120596205962059,3,1.9679999999999995,0.3192911392405062,0.8353822784810124
379,"Medu, G3, G2","G1, famrel",0.3367088607594937,0.3189873417721519,0.2075949367088607,0.6165413533834586,1.9328082110037,0.1001890722640602,1.7759741871432118,0.7276112455781047,4,2.4661654135338336,0.29755401161130673,0.8417245645759969
380,"Medu, G3, G1","famrel, G2",0.2658227848101265,0.4860759493670886,0.2075949367088607,0.7809523809523811,1.6066468253968258,0.0783848742188751,2.3461750137589448,0.5142977291841885,3,2.3428571428571425,0.2948764315852925,0.8240385774562993
381,"Medu, G2, G1","famrel, G3",0.2683544303797468,0.4,0.2075949367088607,0.7735849056603774,1.9339622641509435,0.100253164556962,2.6500000000000004,0.6600557009030298,3,2.3207547169811313,0.3735849056603774,0.9792452830188679
382,"G1, G3, G2","Medu, famrel",0.4050632911392405,0.4481012658227848,0.2075949367088607,0.5125,1.1437146892655363,0.0260855632110238,1.1320999675430057,0.2112091333679293,5,2.5624999999999996,0.06439873417721514,0.38504746835443027
383,"Medu, famrel","G1, G3, G2",0.4481012658227848,0.4050632911392405,0.2075949367088607,0.4632768361581921,1.1437146892655368,0.0260855632110238,1.108461025982678,0.2276795703736853,10,4.6327683615819195,0.058213545018951596,0.5797039261960952
384,"famrel, G3","Medu, G2, G1",0.4,0.2683544303797468,0.2075949367088607,0.5189873417721519,1.9339622641509435,0.100253164556962,1.5210526315789474,0.8048780487804879,11,5.7088607594936684,0.25063291139240507,1.0721518987341772
385,"famrel, G2","Medu, G3, G1",0.4860759493670886,0.2658227848101265,0.2075949367088607,0.4270833333333333,1.6066468253968256,0.0783848742188751,1.2814729574223245,0.7347110416916977,12,5.124999999999998,0.16126054852320681,0.8350210970464135
386,"G1, famrel","Medu, G3, G2",0.3189873417721519,0.3367088607594937,0.2075949367088607,0.6507936507936508,1.9328082110037,0.1001890722640602,1.8994246260069043,0.7086771239459606,7,4.5555555555555545,0.3140847900341571,1.0837251356238697
387,"Medu, G3","G1, famrel, G2",0.3367088607594937,0.3164556962025316,0.2075949367088607,0.6165413533834586,1.948270676691729,0.1010414997596538,1.7825763216679074,0.7338018990876931,9,5.548872180451126,0.300085657180927,1.1550585324069667
388,"Medu, G2","G1, famrel, G3",0.3974683544303797,0.3113924050632911,0.2075949367088607,0.5222929936305732,1.6772823779193209,0.0838263098862361,1.4414852320675104,0.6701680672268908,11,5.745222929936305,0.21090058856728217,0.9963234701281949
389,"Medu, G1","famrel, G3, G2",0.2708860759493671,0.3924050632911392,0.2075949367088607,0.7663551401869159,1.9529695507989149,0.101297868931261,2.600506329113924,0.6692496612466124,7,5.36448598130841,0.37395007689577664,1.2843487519223942
390,"G3, G2","Medu, famrel, G1",0.5215189873417722,0.2126582278481012,0.2075949367088607,0.3980582524271844,1.8718215441516413,0.0966896330716231,1.3080032666394448,0.9734159246354368,12,4.7766990291262115,0.1854000245790832,0.8484699520707876
391,"G1, G3","Medu, famrel, G2",0.4050632911392405,0.3113924050632911,0.2075949367088607,0.5125,1.6458333333333333,0.0814613042781605,1.412528399870172,0.6595744680851064,11,5.637499999999998,0.20110759493670888,0.9659651898734176
392,"G1, G2","Medu, famrel, G3",0.410126582278481,0.2582278481012658,0.2075949367088607,0.5061728395061728,1.9601791333817475,0.1016888319179618,1.5020886075949365,0.830419763425102,11,5.5679012345679,0.24794499140490694,1.052680106266604
393,famrel,"Medu, G3, G2, G1",0.7620253164556962,0.2658227848101265,0.2075949367088607,0.2724252491694352,1.0248378421135895,0.0050312449927896,1.009074619964164,0.1018422418266741,27,7.35548172757475,0.006602464359308724,0.7487531014760925
394,Medu,"G1, famrel, G3, G2",0.5822784810126582,0.3113924050632911,0.2075949367088607,0.3565217391304348,1.144927536231884,0.0262778400897292,1.070133424563804,0.3030303030303031,27,9.626086956521737,0.0451293340671437,1.0528673637864612
395,G3,"Medu, famrel, G2, G1",0.529113924050633,0.210126582278481,0.2075949367088607,0.3923444976076554,1.867181645241252,0.0964140362121454,1.2998704275889563,0.9862968790978232,30,11.770334928229662,0.1822179153291744,1.541469323481315
396,G2,"Medu, famrel, G3, G1",0.6303797468354431,0.2075949367088607,0.2075949367088607,0.3293172690763052,1.5863453815261044,0.0767312930620092,1.1814901841885848,1.0,30,9.879518072289153,0.12172233236744451,1.2313964719638044
397,G1,"Medu, famrel, G3, G2",0.4126582278481012,0.2582278481012658,0.2075949367088607,0.5030674846625767,1.948153494526645,0.1010350905303637,1.4927019846851068,0.8286375105130362,23,11.570552147239264,0.24483963656131086,1.646734487846548
